Id,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day
315,-0.293941099,-0.569448407,-0.556309105,-0.602093145,-0.55850234,-0.552994497,-0.557357357,-0.60691358,-0.592055004,-0.60770416,-0.55850234,-0.552994497,-0.557357357,-0.60691358,-0.592055004,-0.60770416
316,-0.482370316,-0.753631315,-0.754222691,-0.752227511,-0.766145587,-0.747169201,-0.749621403,-0.749332316,-0.738065213,-0.76899696,-0.766145587,-0.747169201,-0.749621403,-0.749332316,-0.738065213,-0.76899696
317,-0.284651586,-0.593381038,-0.606742803,-0.562142796,-0.625021286,-0.601048075,-0.595438114,-0.571723853,-0.55282973,-0.563042112,-0.625021286,-0.601048075,-0.595438114,-0.571723853,-0.55282973,-0.563042112
318,-0.229816412,-0.441170184,-0.434093053,-0.457376802,-0.449513632,-0.424124514,-0.429335323,-0.47136135,-0.437572929,-0.464576074,-0.449513632,-0.424124514,-0.429335323,-0.47136135,-0.437572929,-0.464576074
319,-0.171660424,-0.404513276,-0.424229931,-0.357399198,-0.439389711,-0.436717663,-0.398035028,-0.35650923,-0.361535107,-0.354602127,-0.439389711,-0.436717663,-0.398035028,-0.35650923,-0.361535107,-0.354602127
320,-0.171671672,-0.527170383,-0.52917854,-0.52250827,-0.523883646,-0.539804335,-0.524311253,-0.530783582,-0.515833333,-0.521793275,-0.523883646,-0.539804335,-0.524311253,-0.530783582,-0.515833333,-0.521793275
321,-0.19057623,-0.471187754,-0.468503073,-0.477641472,-0.478342269,-0.463914093,-0.463733838,-0.515227893,-0.417775207,-0.50287687,-0.478342269,-0.463914093,-0.463733838,-0.515227893,-0.417775207,-0.50287687
322,-0.141841956,-0.415456674,-0.437559789,-0.367286157,-0.458165279,-0.434180335,-0.422343738,-0.384942085,-0.340602285,-0.378044597,-0.458165279,-0.434180335,-0.422343738,-0.384942085,-0.340602285,-0.378044597
323,-0.300833868,-0.574200564,-0.549116539,-0.631169409,-0.549541284,-0.549859238,-0.548025763,-0.635105608,-0.605476042,-0.654808959,-0.549541284,-0.549859238,-0.548025763,-0.635105608,-0.605476042,-0.654808959
324,-0.228135593,-0.580491192,-0.584970238,-0.570049147,-0.602345498,-0.571471789,-0.581665134,-0.58649789,-0.55,-0.574616922,-0.602345498,-0.571471789,-0.581665134,-0.58649789,-0.55,-0.574616922
325,-0.176401869,-0.526304661,-0.540316667,-0.492370429,-0.571909167,-0.516186897,-0.533272837,-0.517571221,-0.463768116,-0.497069389,-0.571909167,-0.516186897,-0.533272837,-0.517571221,-0.463768116,-0.497069389
326,-0.286906749,-0.656383229,-0.657594381,-0.653166421,-0.68982703,-0.621337891,-0.66923193,-0.669190913,-0.636106195,-0.656005686,-0.68982703,-0.621337891,-0.66923193,-0.669190913,-0.636106195,-0.656005686
327,-0.307167617,-0.519244906,-0.522767881,-0.509999645,-0.538389751,-0.522430481,-0.507953515,-0.526695527,-0.477992873,-0.530469742,-0.538389751,-0.522430481,-0.507953515,-0.526695527,-0.477992873,-0.530469742
328,-0.284485981,-0.602396031,-0.591819123,-0.62721015,-0.603119898,-0.580329016,-0.592363932,-0.644299674,-0.600870253,-0.6377739,-0.603119898,-0.580329016,-0.592363932,-0.644299674,-0.600870253,-0.6377739
329,-0.370400654,-0.615484249,-0.618137924,-0.609337008,-0.624096386,-0.641406741,-0.590178842,-0.618951613,-0.590733591,-0.618551822,-0.624096386,-0.641406741,-0.590178842,-0.618951613,-0.590733591,-0.618551822
330,-0.131258457,-0.533941732,-0.537901587,-0.524456522,-0.559797811,-0.526940211,-0.528141512,-0.52939759,-0.499073569,-0.545726638,-0.559797811,-0.526940211,-0.528141512,-0.52939759,-0.499073569,-0.545726638
331,-0.262706412,-0.483188941,-0.48726543,-0.473248373,-0.492272467,-0.497307669,-0.472003155,-0.469074986,-0.464329643,-0.485480944,-0.492272467,-0.497307669,-0.472003155,-0.469074986,-0.464329643,-0.485480944
332,-0.391236061,-0.684491079,-0.689664933,-0.670406935,-0.7,-0.696985778,-0.673067102,-0.672871529,-0.649862776,-0.687705818,-0.7,-0.696985778,-0.673067102,-0.672871529,-0.649862776,-0.687705818
333,-0.21230475,-0.539319032,-0.556839502,-0.49968652,-0.560359876,-0.559424776,-0.551233109,-0.483351402,-0.50495322,-0.509272468,-0.560359876,-0.559424776,-0.551233109,-0.483351402,-0.50495322,-0.509272468
334,-0.161742309,-0.459242085,-0.482679653,-0.402471563,-0.489812851,-0.496056167,-0.463551556,-0.424066775,-0.361526357,-0.42621259,-0.489812851,-0.496056167,-0.463551556,-0.424066775,-0.361526357,-0.42621259
335,-0.035943116,-0.299327229,-0.312618135,-0.26811053,-0.327268643,-0.31412165,-0.298154354,-0.288611111,-0.228468761,-0.291601208,-0.327268643,-0.31412165,-0.298154354,-0.288611111,-0.228468761,-0.291601208
336,-0.231001076,-0.420938057,-0.424235815,-0.413030484,-0.432069035,-0.427929096,-0.412800606,-0.441131105,-0.347482314,-0.456911263,-0.432069035,-0.427929096,-0.412800606,-0.441131105,-0.347482314,-0.456911263
337,-0.170052234,-0.478297144,-0.469112207,-0.501029984,-0.488358613,-0.451115242,-0.468620355,-0.502222222,-0.483101392,-0.517880795,-0.488358613,-0.451115242,-0.468620355,-0.502222222,-0.483101392,-0.517880795
338,-0.243046358,-0.559663323,-0.56477815,-0.547320061,-0.583050043,-0.566009581,-0.547167119,-0.535048105,-0.552816901,-0.55295389,-0.583050043,-0.566009581,-0.547167119,-0.535048105,-0.552816901,-0.55295389
339,-0.279266573,-0.531277533,-0.549845951,-0.488712322,-0.559279729,-0.553882997,-0.538461538,-0.485228652,-0.463092178,-0.517367459,-0.559279729,-0.553882997,-0.538461538,-0.485228652,-0.463092178,-0.517367459
340,-0.247772944,-0.470499632,-0.476808659,-0.455540248,-0.505799612,-0.471249373,-0.456033874,-0.449557749,-0.437823252,-0.478989667,-0.505799612,-0.471249373,-0.456033874,-0.449557749,-0.437823252,-0.478989667
341,-0.282545077,-0.517817568,-0.511377065,-0.532814238,-0.525027809,-0.537672196,-0.46924917,-0.541618273,-0.498874236,-0.561874671,-0.525027809,-0.537672196,-0.46924917,-0.541618273,-0.498874236,-0.561874671
342,-0.168959654,-0.488118626,-0.492620586,-0.476741383,-0.508748713,-0.491646246,-0.478752017,-0.498655398,-0.427522294,-0.506259919,-0.508748713,-0.491646246,-0.478752017,-0.498655398,-0.427522294,-0.506259919
343,-0.182989265,-0.422637898,-0.431080094,-0.402759201,-0.443067786,-0.432898908,-0.418910401,-0.418584401,-0.361317404,-0.431933914,-0.443067786,-0.432898908,-0.418910401,-0.418584401,-0.361317404,-0.431933914
344,-0.282491944,-0.449160749,-0.467080612,-0.394296952,-0.466432337,-0.460437956,-0.475089547,-0.358744395,-0.429378531,-0.389243391,-0.466432337,-0.460437956,-0.475089547,-0.358744395,-0.429378531,-0.389243391
345,-0.166369048,-0.427580928,-0.424584842,-0.435330212,-0.439887415,-0.425444596,-0.408968437,-0.472591804,-0.369109357,-0.471977105,-0.439887415,-0.425444596,-0.408968437,-0.472591804,-0.369109357,-0.471977105
346,-0.341583186,-0.688782383,-0.694065659,-0.676348548,-0.721896349,-0.678721615,-0.682577268,-0.683347006,-0.661080658,-0.684708035,-0.721896349,-0.678721615,-0.682577268,-0.683347006,-0.661080658,-0.684708035
347,-0.279601306,-0.441131789,-0.440753918,-0.442010228,-0.439500257,-0.436238223,-0.445912282,-0.443361754,-0.418474196,-0.463432165,-0.439500257,-0.436238223,-0.445912282,-0.443361754,-0.418474196,-0.463432165
348,-0.255004923,-0.534318278,-0.534661695,-0.533473537,-0.539540143,-0.537573843,-0.52716326,-0.519431988,-0.528418877,-0.551006711,-0.539540143,-0.537573843,-0.52716326,-0.519431988,-0.528418877,-0.551006711
349,-0.325568738,-0.561273068,-0.544259894,-0.599860152,-0.550644567,-0.553664467,-0.529726192,-0.614713039,-0.587442838,-0.599436187,-0.550644567,-0.553664467,-0.529726192,-0.614713039,-0.587442838,-0.599436187
350,-0.097622028,-0.547955823,-0.572328805,-0.493241119,-0.597387518,-0.552604397,-0.567302733,-0.488259669,-0.487565067,-0.503919724,-0.597387518,-0.552604397,-0.567302733,-0.488259669,-0.487565067,-0.503919724
351,-0.191712312,-0.559403471,-0.587821533,-0.486377729,-0.60159109,-0.58976378,-0.57337036,-0.486831276,-0.461881668,-0.510497667,-0.60159109,-0.58976378,-0.57337036,-0.486831276,-0.461881668,-0.510497667
352,-0.209411765,-0.531525005,-0.541589428,-0.506562848,-0.557502119,-0.534523166,-0.533873029,-0.494406094,-0.511390757,-0.512727273,-0.557502119,-0.534523166,-0.533873029,-0.494406094,-0.511390757,-0.512727273
353,-0.370086527,-0.720843882,-0.732077474,-0.693763991,-0.735340597,-0.731800766,-0.729402985,-0.705654215,-0.672865275,-0.703256495,-0.735340597,-0.731800766,-0.729402985,-0.705654215,-0.672865275,-0.703256495
354,-0.328230792,-0.572794172,-0.570963947,-0.5772019,-0.571566835,-0.5727865,-0.56875,-0.57176348,-0.580104974,-0.579428022,-0.571566835,-0.5727865,-0.56875,-0.57176348,-0.580104974,-0.579428022
355,-0.222208265,-0.534160251,-0.531575089,-0.540791948,-0.535443824,-0.536832359,-0.522604825,-0.540199336,-0.517373946,-0.564296081,-0.535443824,-0.536832359,-0.522604825,-0.540199336,-0.517373946,-0.564296081
356,-0.294956259,-0.61091073,-0.623855534,-0.578848365,-0.652002107,-0.621547292,-0.598760651,-0.593887946,-0.55426009,-0.59042391,-0.652002107,-0.621547292,-0.598760651,-0.593887946,-0.55426009,-0.59042391
357,-0.277328284,-0.547600116,-0.54013074,-0.566335556,-0.553404653,-0.53656782,-0.531245031,-0.579723091,-0.554396135,-0.566699703,-0.553404653,-0.53656782,-0.531245031,-0.579723091,-0.554396135,-0.566699703
358,-0.385042783,-0.635696499,-0.633200367,-0.641518924,-0.639160957,-0.632312897,-0.628605264,-0.641427853,-0.629836746,-0.653617811,-0.639160957,-0.632312897,-0.628605264,-0.641427853,-0.629836746,-0.653617811
359,-0.189330349,-0.419909158,-0.414442349,-0.432662192,-0.445127482,-0.392696252,-0.407339617,-0.439788054,-0.408869086,-0.450825083,-0.445127482,-0.392696252,-0.407339617,-0.439788054,-0.408869086,-0.450825083
360,-0.086603872,-0.540415198,-0.546313002,-0.525270758,-0.572246167,-0.510293288,-0.556345886,-0.552043177,-0.501713502,-0.52501787,-0.572246167,-0.510293288,-0.556345886,-0.552043177,-0.501713502,-0.52501787
361,-0.456567478,-0.681853324,-0.691253313,-0.656536814,-0.701233982,-0.688993526,-0.684410246,-0.662450067,-0.633274751,-0.674734357,-0.701233982,-0.688993526,-0.684410246,-0.662450067,-0.633274751,-0.674734357
362,-0.513736264,-0.711551362,-0.728723748,-0.672959628,-0.724404641,-0.716468932,-0.743424584,-0.653406493,-0.705128205,-0.659177618,-0.724404641,-0.716468932,-0.743424584,-0.653406493,-0.705128205,-0.659177618
363,-0.240040858,-0.641316073,-0.655266419,-0.604453176,-0.717018733,-0.59730592,-0.658394161,-0.632034632,-0.544789762,-0.642857143,-0.717018733,-0.59730592,-0.658394161,-0.632034632,-0.544789762,-0.642857143
364,-0.314885496,-0.594050371,-0.607813293,-0.558759757,-0.612543184,-0.606099436,-0.605142994,-0.582012532,-0.543859649,-0.554637865,-0.612543184,-0.606099436,-0.605142994,-0.582012532,-0.543859649,-0.554637865
365,-0.438671666,-0.80624969,-0.794679547,-0.831895174,-0.808388723,-0.771669253,-0.803482089,-0.850374065,-0.794965675,-0.852998066,-0.808388723,-0.771669253,-0.803482089,-0.850374065,-0.794965675,-0.852998066
366,-0.192164481,-0.413720028,-0.401947733,-0.438703442,-0.428539651,-0.377726989,-0.401349582,-0.442137915,-0.45415869,-0.419609564,-0.428539651,-0.377726989,-0.401349582,-0.442137915,-0.45415869,-0.419609564
367,-0.171633172,-0.488513413,-0.494069254,-0.475057059,-0.518924111,-0.485643389,-0.480121021,-0.493431553,-0.454893274,-0.480369515,-0.518924111,-0.485643389,-0.480121021,-0.493431553,-0.454893274,-0.480369515
368,-0.381680387,-0.580552981,-0.588269889,-0.560483871,-0.601051248,-0.583376546,-0.581879302,-0.567699439,-0.56068314,-0.554068187,-0.601051248,-0.583376546,-0.581879302,-0.567699439,-0.56068314,-0.554068187
369,-0.225731672,-0.541451395,-0.530853592,-0.565482761,-0.541345893,-0.531745373,-0.520155497,-0.578588185,-0.540500187,-0.57900635,-0.541345893,-0.531745373,-0.520155497,-0.578588185,-0.540500187,-0.57900635
370,-0.167991704,-0.479177257,-0.483832723,-0.466866182,-0.501557632,-0.480295375,-0.470493129,-0.483006223,-0.434013605,-0.488431331,-0.501557632,-0.480295375,-0.470493129,-0.483006223,-0.434013605,-0.488431331
371,-0.341582546,-0.629875713,-0.630413058,-0.628597835,-0.632934602,-0.633490769,-0.625406158,-0.63871524,-0.594883543,-0.653196737,-0.632934602,-0.633490769,-0.625406158,-0.63871524,-0.594883543,-0.653196737
372,-0.159571495,-0.440536253,-0.448005194,-0.422316086,-0.469404517,-0.447821151,-0.429026462,-0.438026193,-0.395554681,-0.436532508,-0.469404517,-0.447821151,-0.429026462,-0.438026193,-0.395554681,-0.436532508
373,-0.182819183,-0.425795926,-0.43487938,-0.405714286,-0.436308118,-0.434434968,-0.434039296,-0.407896474,-0.370345446,-0.440018368,-0.436308118,-0.434434968,-0.434039296,-0.407896474,-0.370345446,-0.440018368
374,0.133192946,-0.332358152,-0.339605498,-0.315209099,-0.362313502,-0.3467539,-0.310344828,-0.299712453,-0.351351351,-0.295219512,-0.362313502,-0.3467539,-0.310344828,-0.299712453,-0.351351351,-0.295219512
375,-0.323433174,-0.652450188,-0.6851955,-0.566069155,-0.698412698,-0.681619256,-0.676461021,-0.557038449,-0.568526466,-0.57162882,-0.698412698,-0.681619256,-0.676461021,-0.557038449,-0.568526466,-0.57162882
376,-0.269746647,-0.554945386,-0.561312549,-0.539646765,-0.580739198,-0.559398984,-0.545167766,-0.54327235,-0.536803429,-0.539092721,-0.580739198,-0.559398984,-0.545167766,-0.54327235,-0.536803429,-0.539092721
377,-0.28,-0.645723132,-0.655507418,-0.618300012,-0.686780033,-0.634703196,-0.64682037,-0.660056657,-0.571182351,-0.630348795,-0.686780033,-0.634703196,-0.64682037,-0.660056657,-0.571182351,-0.630348795
378,-0.339873053,-0.637089422,-0.635719962,-0.640027905,-0.647499707,-0.644590164,-0.617532273,-0.663320463,-0.627794827,-0.632240683,-0.647499707,-0.644590164,-0.617532273,-0.663320463,-0.627794827,-0.632240683
379,-0.256748768,-0.644836385,-0.641114833,-0.653313769,-0.658478448,-0.635642766,-0.630214613,-0.668736417,-0.639539838,-0.652973284,-0.658478448,-0.635642766,-0.630214613,-0.668736417,-0.639539838,-0.652973284
380,-0.134068873,-0.502790504,-0.493954586,-0.524025514,-0.522211982,-0.467893284,-0.492042658,-0.559164733,-0.484292126,-0.532870559,-0.522211982,-0.467893284,-0.492042658,-0.559164733,-0.484292126,-0.532870559
381,-0.321313587,-0.655402557,-0.652469506,-0.662334594,-0.664705882,-0.65771297,-0.636363636,-0.69065025,-0.60095498,-0.698602114,-0.664705882,-0.65771297,-0.636363636,-0.69065025,-0.60095498,-0.698602114
382,-0.355029586,-0.645286438,-0.62278354,-0.692483116,-0.623665832,-0.610323616,-0.632560769,-0.704209329,-0.660644531,-0.716020058,-0.623665832,-0.610323616,-0.632560769,-0.704209329,-0.660644531,-0.716020058
383,-0.122359923,-0.485310768,-0.465842243,-0.529446121,-0.481843575,-0.451915946,-0.465605175,-0.583414953,-0.460063898,-0.557035321,-0.481843575,-0.451915946,-0.465605175,-0.583414953,-0.460063898,-0.557035321
384,-0.158284688,-0.251670808,-0.258343018,-0.236393588,-0.264934369,-0.264173899,-0.246788263,-0.250733753,-0.237826394,-0.222076707,-0.264934369,-0.264173899,-0.246788263,-0.250733753,-0.237826394,-0.222076707
385,-0.065560548,-0.272057016,-0.289287363,-0.229944512,-0.306386214,-0.30193083,-0.259976932,-0.204121056,-0.252999478,-0.227728134,-0.306386214,-0.30193083,-0.259976932,-0.204121056,-0.252999478,-0.227728134
386,0.002978236,-0.281506849,-0.328648896,-0.142082674,-0.333943694,-0.368398454,-0.277422528,-0.083455344,-0.267624021,-0.068672335,-0.333943694,-0.368398454,-0.277422528,-0.083455344,-0.267624021,-0.068672335
387,-0.258757062,-0.607918025,-0.59429477,-0.640531141,-0.613042539,-0.596286858,-0.5748157,-0.691160809,-0.599501454,-0.64233219,-0.613042539,-0.596286858,-0.5748157,-0.691160809,-0.599501454,-0.64233219
388,-0.11276474,-0.448254769,-0.432028865,-0.484156227,-0.450009106,-0.41411495,-0.433691756,-0.501615509,-0.450280112,-0.503202847,-0.450009106,-0.41411495,-0.433691756,-0.501615509,-0.450280112,-0.503202847
389,-0.160332332,-0.496974134,-0.49133236,-0.509272911,-0.507336084,-0.484913793,-0.48339776,-0.523165018,-0.485761796,-0.523382145,-0.507336084,-0.484913793,-0.48339776,-0.523165018,-0.485761796,-0.523382145
390,-0.22278481,-0.462314975,-0.478121058,-0.424571766,-0.492599126,-0.483170785,-0.459384772,-0.410063838,-0.436590792,-0.425794133,-0.492599126,-0.483170785,-0.459384772,-0.410063838,-0.436590792,-0.425794133
391,-0.06793049,-0.446454288,-0.446854857,-0.445464036,-0.467248908,-0.438156831,-0.436350913,-0.461470328,-0.410264484,-0.466946146,-0.467248908,-0.438156831,-0.436350913,-0.461470328,-0.410264484,-0.466946146
392,-0.173757048,-0.376859278,-0.379884438,-0.369803563,-0.377652934,-0.407824455,-0.354592917,-0.380846325,-0.340127389,-0.391512663,-0.377652934,-0.407824455,-0.354592917,-0.380846325,-0.340127389,-0.391512663
393,-0.333333333,-0.701691199,-0.734045965,-0.613110916,-0.76028976,-0.710599721,-0.730434783,-0.605947955,-0.583629893,-0.646672145,-0.76028976,-0.710599721,-0.730434783,-0.605947955,-0.583629893,-0.646672145
394,-0.38290651,-0.601413332,-0.605641802,-0.590657356,-0.606348265,-0.615484242,-0.59580476,-0.605810758,-0.571675302,-0.596368715,-0.606348265,-0.615484242,-0.59580476,-0.605810758,-0.571675302,-0.596368715
395,-0.281637717,-0.557278792,-0.5513992,-0.571780725,-0.563369515,-0.530099857,-0.560916767,-0.556233321,-0.547958845,-0.61082206,-0.563369515,-0.530099857,-0.560916767,-0.556233321,-0.547958845,-0.61082206
396,-0.231775248,-0.484258417,-0.461267066,-0.541045719,-0.466878981,-0.470921563,-0.446050829,-0.575214024,-0.513454545,-0.538121547,-0.466878981,-0.470921563,-0.446050829,-0.575214024,-0.513454545,-0.538121547
397,-0.161411177,-0.515515657,-0.522057388,-0.498333761,-0.544039885,-0.513030958,-0.510103926,-0.515327258,-0.431617647,-0.550974513,-0.544039885,-0.513030958,-0.510103926,-0.515327258,-0.431617647,-0.550974513
398,-0.279766253,-0.499775126,-0.509046084,-0.478397761,-0.520581114,-0.50284376,-0.504705625,-0.466478076,-0.467535723,-0.500255754,-0.520581114,-0.50284376,-0.504705625,-0.466478076,-0.467535723,-0.500255754
399,-0.407686511,-0.67892391,-0.686932365,-0.655538222,-0.696398519,-0.673206442,-0.693239152,-0.669211196,-0.667903525,-0.632153779,-0.696398519,-0.673206442,-0.693239152,-0.669211196,-0.667903525,-0.632153779
400,-0.268032057,-0.581747153,-0.609812633,-0.510579937,-0.634319237,-0.589631336,-0.607004322,-0.4854745,-0.537489701,-0.504756414,-0.634319237,-0.589631336,-0.607004322,-0.4854745,-0.537489701,-0.504756414
401,-0.311219512,-0.577781869,-0.581509065,-0.569117776,-0.597607656,-0.583109319,-0.565497957,-0.579244219,-0.557451079,-0.571830986,-0.597607656,-0.583109319,-0.565497957,-0.579244219,-0.557451079,-0.571830986
402,-0.281499203,-0.561690525,-0.558842352,-0.567876448,-0.581696429,-0.546838156,-0.549410329,-0.587253414,-0.537226928,-0.581374723,-0.581696429,-0.546838156,-0.549410329,-0.587253414,-0.537226928,-0.581374723
403,-0.340115935,-0.5746111,-0.557468021,-0.611144518,-0.567146461,-0.549370175,-0.556706805,-0.619925602,-0.586526316,-0.629362214,-0.567146461,-0.549370175,-0.556706805,-0.619925602,-0.586526316,-0.629362214
404,-0.348037053,-0.640624395,-0.625858498,-0.676883951,-0.634178466,-0.615636301,-0.627223511,-0.70012815,-0.657325861,-0.674772036,-0.634178466,-0.615636301,-0.627223511,-0.70012815,-0.657325861,-0.674772036
405,-0.163636364,-0.521689282,-0.521998692,-0.520932326,-0.536859695,-0.518811181,-0.511192437,-0.541248787,-0.49509445,-0.528215411,-0.536859695,-0.518811181,-0.511192437,-0.541248787,-0.49509445,-0.528215411
406,-0.34953271,-0.581601418,-0.620849858,-0.485093341,-0.633037493,-0.642798624,-0.587454364,-0.501369863,-0.461809636,-0.49486653,-0.633037493,-0.642798624,-0.587454364,-0.501369863,-0.461809636,-0.49486653
407,-0.204982399,-0.520761246,-0.524269428,-0.512765233,-0.537954831,-0.528120713,-0.508531469,-0.533026114,-0.469742361,-0.544409613,-0.537954831,-0.528120713,-0.508531469,-0.533026114,-0.469742361,-0.544409613
408,-0.205989633,-0.434685504,-0.429084112,-0.447431099,-0.442010606,-0.40920579,-0.435583695,-0.462724469,-0.424743632,-0.456131687,-0.442010606,-0.40920579,-0.435583695,-0.462724469,-0.424743632,-0.456131687
409,-0.238647343,-0.440496908,-0.434475582,-0.456007659,-0.440489033,-0.436843282,-0.427056255,-0.453232894,-0.44076087,-0.474154792,-0.440489033,-0.436843282,-0.427056255,-0.453232894,-0.44076087,-0.474154792
410,-0.235990808,-0.513606994,-0.512220041,-0.516950801,-0.52945188,-0.508624938,-0.500301023,-0.510800247,-0.490248059,-0.549290445,-0.52945188,-0.508624938,-0.500301023,-0.510800247,-0.490248059,-0.549290445
411,-0.295255148,-0.654521849,-0.6602466,-0.641001159,-0.678951679,-0.646756013,-0.655919192,-0.654724586,-0.618311764,-0.652191235,-0.678951679,-0.646756013,-0.655919192,-0.654724586,-0.618311764,-0.652191235
412,-0.298600774,-0.670486833,-0.66961347,-0.672534762,-0.684263533,-0.656814872,-0.667703985,-0.674363057,-0.656881433,-0.68602071,-0.684263533,-0.656814872,-0.667703985,-0.674363057,-0.656881433,-0.68602071
413,-0.225201657,-0.518760029,-0.52547587,-0.502297632,-0.559229486,-0.506860942,-0.512741529,-0.505661851,-0.488387525,-0.513736264,-0.559229486,-0.506860942,-0.512741529,-0.505661851,-0.488387525,-0.513736264
414,0.010335196,-0.360708631,-0.354261632,-0.375682514,-0.372997712,-0.311802301,-0.378283283,-0.409506807,-0.343167988,-0.380524052,-0.372997712,-0.311802301,-0.378283283,-0.409506807,-0.343167988,-0.380524052
415,-0.178481367,-0.358631059,-0.364232258,-0.34595163,-0.372704715,-0.368404523,-0.353059466,-0.34553954,-0.328872533,-0.363303363,-0.372704715,-0.368404523,-0.353059466,-0.34553954,-0.328872533,-0.363303363
416,-0.16642547,-0.471914197,-0.487748458,-0.433657628,-0.500471762,-0.486465975,-0.477241551,-0.453315291,-0.4,-0.450239808,-0.500471762,-0.486465975,-0.477241551,-0.453315291,-0.4,-0.450239808
417,-0.333333333,-0.634092714,-0.626589893,-0.652522694,-0.629264283,-0.626687235,-0.624115206,-0.674014696,-0.626468769,-0.658656808,-0.629264283,-0.626687235,-0.624115206,-0.674014696,-0.626468769,-0.658656808
418,-0.235431235,-0.559952479,-0.565319563,-0.547513258,-0.584501558,-0.560638596,-0.552385983,-0.551762857,-0.52864638,-0.5625,-0.584501558,-0.560638596,-0.552385983,-0.551762857,-0.52864638,-0.5625
419,-0.231152648,-0.504094982,-0.480383609,-0.557747489,-0.480604534,-0.496017379,-0.465808171,-0.582393988,-0.523127753,-0.566684238,-0.480604534,-0.496017379,-0.465808171,-0.582393988,-0.523127753,-0.566684238
420,-0.239810427,-0.595217629,-0.602157788,-0.579379328,-0.628851541,-0.609860665,-0.572001233,-0.613175676,-0.543808834,-0.586206897,-0.628851541,-0.609860665,-0.572001233,-0.613175676,-0.543808834,-0.586206897
421,-0.293172691,-0.701785772,-0.728169801,-0.640565936,-0.747513166,-0.721677328,-0.71680021,-0.650869417,-0.607893885,-0.66244204,-0.747513166,-0.721677328,-0.71680021,-0.650869417,-0.607893885,-0.66244204
422,-0.110175666,-0.331531347,-0.321434529,-0.355172582,-0.337694413,-0.305880124,-0.321591042,-0.377124183,-0.342315239,-0.34980649,-0.337694413,-0.305880124,-0.321591042,-0.377124183,-0.342315239,-0.34980649
423,-0.122580645,-0.518623558,-0.496885482,-0.6,-0.526959022,-0.458839406,-0.508070715,-0.652941176,-0.548022599,-0.600950119,-0.526959022,-0.458839406,-0.508070715,-0.652941176,-0.548022599,-0.600950119
424,-0.23501199,-0.620504341,-0.630517419,-0.595861765,-0.652977121,-0.625696908,-0.614370291,-0.638235294,-0.547062539,-0.608125,-0.652977121,-0.625696908,-0.614370291,-0.638235294,-0.547062539,-0.608125
425,-0.310332035,-0.624022497,-0.637507116,-0.590924213,-0.653954441,-0.625312656,-0.633976013,-0.604901118,-0.571155318,-0.598368615,-0.653954441,-0.625312656,-0.633976013,-0.604901118,-0.571155318,-0.598368615
426,0.263553114,0.019825001,-0.093808181,0.19706728,-0.171543165,-0.096834072,-0.03064237,0.018352665,0.292754361,0.17377477,-0.171543165,-0.096834072,-0.03064237,0.018352665,0.292754361,0.17377477
427,-0.079828326,-0.583414799,-0.585719431,-0.576546357,-0.606349206,-0.5476615,-0.602397082,-0.603994789,-0.500389712,-0.627708978,-0.606349206,-0.5476615,-0.602397082,-0.603994789,-0.500389712,-0.627708978
428,-0.253488372,-0.713814804,-0.755541209,-0.618154909,-0.760374833,-0.751037344,-0.755125952,-0.631399317,-0.551451187,-0.680819912,-0.760374833,-0.751037344,-0.755125952,-0.631399317,-0.551451187,-0.680819912
429,-0.328430062,-0.562432366,-0.563450662,-0.560150145,-0.578708741,-0.560028193,-0.553584158,-0.570539835,-0.521527778,-0.59114016,-0.578708741,-0.560028193,-0.553584158,-0.570539835,-0.521527778,-0.59114016
430,-0.288388006,-0.685001244,-0.68149265,-0.694037699,-0.701694251,-0.664414623,-0.67948244,-0.699041699,-0.684876905,-0.698701299,-0.701694251,-0.664414623,-0.67948244,-0.699041699,-0.684876905,-0.698701299
431,-0.208015267,-0.318475651,-0.324595603,-0.300859599,-0.308927063,-0.361648444,-0.292422625,-0.29806885,-0.271581601,-0.336170213,-0.308927063,-0.361648444,-0.292422625,-0.29806885,-0.271581601,-0.336170213
432,-0.209369025,-0.428418278,-0.475482556,-0.290797546,-0.495172414,-0.476747767,-0.454332095,-0.28057554,-0.237749546,-0.35801217,-0.495172414,-0.476747767,-0.454332095,-0.28057554,-0.237749546,-0.35801217
433,-0.325849165,-0.532061095,-0.534051935,-0.52753978,-0.542759584,-0.540011855,-0.52070924,-0.544992743,-0.51425031,-0.525807526,-0.542759584,-0.540011855,-0.52070924,-0.544992743,-0.51425031,-0.525807526
434,-0.197959184,-0.548318149,-0.555934718,-0.528703792,-0.569675421,-0.53906763,-0.559705592,-0.534172662,-0.496121804,-0.554764513,-0.569675421,-0.53906763,-0.559705592,-0.534172662,-0.496121804,-0.554764513
435,-0.258862325,-0.35470475,-0.355131065,-0.353572751,-0.347883598,-0.370768295,-0.346051282,-0.345783133,-0.315546434,-0.402119353,-0.347883598,-0.370768295,-0.346051282,-0.345783133,-0.315546434,-0.402119353
