id,coordinates,name,rating,review_count,price_level,category
xXAK-s6886b6i5Mko_L_UQ,POINT (-0.1980003 51.5967349),Martin's The Newsagent,4.0,1,1,shopping
da9cgfSEvq7wceJTmAfMYw,POINT (-0.1249547 51.4704679),Do It Best,5.0,1,1,shopping
Y4J-g1H1MZEAJhUx_v6Exg,POINT (-0.2041842 51.5757535),Barnardo's,3.0,1,1,shopping
8A7TjZvvchbzfPD_wAt6NA,POINT (-0.140909 51.551941),Ace Sports,4.0,1,1,shopping
VtFQB54Bg_aRcjCEB9YAGQ,POINT (-0.081233 51.652388),Shoe Zone,4.0,1,1,shopping
PHAr88uIDTwCElPwF9g4Eg,POINT (-0.0786052 51.4195277),The Crystal Palace Market,5.0,1,1,shopping
KOQ5hbXZk6FSA1bMtV2BAA,POINT (-0.12775 51.5075798),WHSmith,4.0,1,1,shopping
xwkCZQYWICxfuzOFhIVlKw,POINT (-0.147886 51.514322),Marks & Spencer,5.0,1,1,shopping
w7L0TDvWc1RvGuq6TQBHCQ,POINT (-0.0441331 51.4912004),New Scene Video,4.0,1,1,shopping
8oO4n6lZpeKZ873l-i-48g,POINT (-0.111154 51.461289),Diverse,4.0,1,1,shopping
MrVPDXVO3Qgn6oWz2day2w,POINT (-0.0831572 51.5247955),71A,4.0,1,1,shopping
4D76nGTrOmi0zZ948O-qMQ,POINT (-0.0298 51.53302),Poundland,5.0,1,1,shopping
ZnhHV_rwUBK1wa2iZ1r4yQ,POINT (-0.06252630000000001 51.5265531),Shoe World,2.0,1,1,shopping
NxR2jvoVuhUTml7Ko7VigA,POINT (-0.1688935 51.4936858),The Brompton Café & Bookshop,5.0,1,1,shopping
zr3sG5CBRzVhlK9dT5HOyw,POINT (-0.1258117 51.5181402),Souvenir Centre,5.0,1,1,shopping
P1ajMrt7AgR-_4B6Leje5g,POINT (-0.11977 51.517496),The Carphone Warehouse,4.0,1,1,shopping
eEnRwxfQGLrMMbcj06qV0w,POINT (-0.166129857301712 51.4721149207804),Fara,5.0,1,1,shopping
ZVTgfUlbGo7aGAZz5xc7TA,POINT (-0.044867992401123 51.5494070131874),Wedding Paper Flower Design,1.0,1,1,shopping
9IOCTZXqU1W5HyI2uJUGkg,POINT (-0.08319 51.518136),Accessorize,3.0,1,1,shopping
ggDnEEoX7x4QHFPz-pBCRg,POINT (-0.20274 51.485599),The Curtain Fabric Factory,5.0,1,1,shopping
9dL-uwAcoaibPENV7Vl9qw,POINT (-0.125446 51.509125),Chockers,4.0,1,1,shopping
pO2Rqrl5vgQGrisAfVEyOQ,POINT (-0.1902571 51.4265813),Burlington Bertie's,4.0,1,1,shopping
rtWh-QSvYSQzlCBsiUV6Yw,POINT (-0.082607 51.517263),Exotica Knickers From Brazil,3.0,1,1,shopping
qZXhNqYsuSac4bw0012prg,POINT (-0.124282836914062 51.5806432073772),Oxfam,4.0,1,1,shopping
2kSG7mFNmvRAWVgKA02etQ,POINT (-0.026237 51.54428),Vinyl Pimp,1.0,1,1,shopping
RIeJL0uMeFJyrcOUgElp9Q,POINT (-0.0259554013609886 51.4747054155083),Vinyl Deptford,5.0,1,1,shopping
bmICES7H6bX_YM3svQ44Wg,POINT (-0.13963 51.611918),Homebase,4.0,1,1,shopping
r2bfRuYZEE9isXoooahv0g,POINT (-0.17616 51.4932539),The Notting Hill Housing Trust Charity Shop,3.0,1,1,shopping
ZNJt8Qk4N4ouTUektTvX7Q,POINT (-0.2008783 51.5119511),Highland Fling,5.0,1,1,shopping
igNM-FTv5EK2q6x_f9nwBw,POINT (-0.10636568069458 51.5331891811401),Rayden Newsagent,4.0,1,1,shopping
uXmi-o-ENPzqlBvLDUC85A,POINT (-0.197379 51.572048),North London Hospice,4.0,1,1,shopping
XNTTEzmAk89pbImdbSI3JA,POINT (-0.1502434 51.5144043),The Body Shop,5.0,1,1,shopping
V5KI6KMcn9kC-9f-o8q4vQ,POINT (-0.22128 51.507578),WHSmith,2.0,1,1,shopping
kQEBqiUbXKfsCxIqnRIszA,POINT (-0.1117723 51.5014229),Boots,4.0,1,1,shopping
bQOs6yaVYUnBKMImeYJ0SQ,POINT (-0.010787 51.462956),fancy footwear,1.0,1,1,shopping
nGqj8rVwHfQZtbmAdW9wuw,POINT (-0.0025285898805123 51.5927078953701),Homebase,3.0,1,1,shopping
hN3J3uGVV418khNLfmBu0g,POINT (-0.1635885 51.4333612),Sarah Zaaraz,5.0,1,1,shopping
NZh5iwYJKxb1hKx0QDk6zw,POINT (-0.265852 51.4648941),The Second Look,4.0,1,1,shopping
4yRNOLfVClk_oZFXdewAVQ,POINT (-0.086426 51.550708),Gingerlily Flowers,4.0,1,1,shopping
qyPYxKRcd-5IaPnJvO9m0w,POINT (-0.176489 51.613369),Bath Potions,5.0,1,1,shopping
wXyKD2HrNR9PInfUM1KpTw,POINT (-0.1921333 51.6022764),Choice Travel and Fashion,4.0,1,1,shopping
oDKyX6DRoHB2L-xjqbHu9w,POINT (-0.1680559 51.3727247),Melvyn Clarke,5.0,1,1,shopping
ouU-JBpowhhVeNY_A4tKew,POINT (-0.111516589670513 51.4616870136457),The People's Weatherman Shop,4.0,1,1,shopping
niascW6fhQNPpbIxQA9pSg,POINT (-0.2682813 51.3349915),Epsom News,1.0,1,1,shopping
5R5QojWTe28nsL26s55_lw,POINT (-0.08141279999999999 51.5791116),Seven Sisters Textiles,5.0,1,1,shopping
XJAF-Hktcp7UtV-aAQkjMw,POINT (-0.09432459999999999 51.4857733),Peacocks,3.0,1,1,shopping
dM4k3S-nSpw3R96Vm0Zw-g,POINT (-0.1080883 51.5337098),Highbury Jeans Centre,5.0,1,1,shopping
tL1YLDV5Mqcda-ZykRyaDw,POINT (-0.1912651 51.5506349),All Aboard Shops,5.0,1,1,shopping
6NZQ_94XsIST1q0hNrH8iw,POINT (-0.20358307644297 51.47679866472),Fulham DIY,4.0,1,1,shopping
YCapb0dUb2aJdsHewCy-Vg,POINT (-0.09840619043581859 51.4483293936207),Croxted Road Garden Centre,4.0,1,1,shopping
icHcrtexF9-vr-buoHP10w,POINT (-0.2003546 51.541199),Bliss Chemist,5.0,1,1,shopping
f2cUq-MqosIUnqC3LLXQDg,POINT (-0.2103544 51.4813072),Days Cycle Stores,5.0,1,1,shopping
G9gnv5wDnU5yFm-EM9FSzw,POINT (-0.255058 51.495496),Turnham Arts & Crafts,4.0,1,1,shopping
3YRIxxkln9DQPjgAfkyPMA,POINT (-0.102510328706242 51.5405858919108),Tool Shop,5.0,1,1,shopping
GS7cRVX8Ocs5Pc36EIZ7YA,POINT (-0.0551856 51.5472183),Central Express,3.0,1,1,shopping
1a1XBLdgMtMt6HiZcV2smQ,POINT (-0.1416344 51.5106097),Helly Nahmad Gallery,5.0,1,1,shopping
O5cRL2xyubeqJn8FNMOByA,POINT (-0.150233 51.550749),S & S Gift Shop,4.0,1,1,shopping
yOQUKZvW-_-szsqL08EbOQ,POINT (-0.1674915 51.4283142),Poundland,5.0,1,1,shopping
SCZF6cHjF0L9Lh1qyiOhAA,POINT (-0.140182968786576 51.4960370798308),St. Paul's Bookshop,3.0,1,1,shopping
oBUgNqbS8j2FwAQMZCBPFg,POINT (-0.188798448104427 51.5156717751876),Tiger,5.0,1,1,shopping
OSREngZhMUnci98PMfUtdg,POINT (-0.12372399866581 51.5124778747559),The Body Shop,3.0,1,1,shopping
wQNsFaoBaZzQ2kF3At-0Fw,POINT (-0.08004699999999999 51.65102),Pounds The Limit,3.0,1,1,shopping
UkLpWrGk1kvZmS44YrWL4g,POINT (-0.0991349 51.3658779),Croydon Pharmacy,1.0,1,1,shopping
z6eZculX2TDEvRlEBmR-7w,POINT (-0.119634568691254 51.5159970677244),Cards Galore,4.0,1,1,shopping
Q0ts9by6la5iIPZd0azGMw,POINT (-0.0343745 51.4806751),PigFlog,5.0,1,1,shopping
vXS-VmeF8Mu6EKX1bGL-Eg,POINT (-0.105657577514648 51.5340034009592),Accessorize,3.0,1,1,shopping
OXKDXelfgpH5Rs6K4a-uEg,POINT (-0.0168358 51.451638),Bailwood,3.0,1,1,shopping
DWRABaMjdFRE0kFnsTO8MA,POINT (-0.126236 51.5002),Oxfam,5.0,1,1,shopping
k_iah2oy6Yaes2foxLDErg,POINT (-0.141820281744003 51.5161399841309),Bargin Fones 2 U,4.0,1,1,shopping
sUhZHuLTEuBDhxlST4GvAw,POINT (-0.228551 51.4924824),Select & Save,3.0,1,1,shopping
NwbCa4rSTo-hRKxZ4-BdRQ,POINT (-0.0588568 51.5509013),Didou,3.0,1,1,shopping
rZfSOWJV_1v4lGT7Zz4Ohw,POINT (-0.1413443 51.5473025),Planet News,5.0,1,1,shopping
lqUZu7ZdnOKUUD_iIUMNIQ,POINT (-0.02381999976933 51.583381652832),The Mall,3.0,1,1,shopping
LPiO8OH6zYBkExsQdmCdEA,POINT (-0.215635 51.557265),Snappy Snaps,3.0,1,1,shopping
T2hcmCLfSXeb5RycC9Q08Q,POINT (-0.241021 51.378015),Toy Shed,4.0,1,1,shopping
gveC93besRihFaEw7ZW2NA,POINT (-0.2163924 51.4618857),Trinity Hospice,5.0,1,1,shopping
1BDVr5WHXGCacTgzValXXw,POINT (-0.1886123 51.5164566),Doctor Edwards Bike Surgery,5.0,1,1,shopping
pxF1tXasR3omDbsROZnYkQ,POINT (-0.1737666 51.4613792),Dechardom Hardware Merchants,4.0,1,1,shopping
WYBCuEuAV0gp-RiIs54H0w,POINT (-0.1988287 51.5821502),Dead Sea Beauty Kit,5.0,1,1,shopping
0vB5pBHWMErEU2OrD2sgIA,POINT (-0.0755063 51.549333),98p,4.0,1,1,shopping
uiJbUlTU0FW3_LGumj87qQ,POINT (-0.098193 51.68269),Browns Garden Centre,2.0,1,1,shopping
nCrq_8qlAnWMT-pAeKI0Mg,POINT (-0.0948969269831612 51.5143438430585),Cards Galore,4.0,1,1,shopping
kRpgytea4XpznEQJFaU_QQ,POINT (-0.1180066 51.5571065),Priceless Shoes,3.0,1,1,shopping
XVV7rNg_y3A_nT9dpn3vXQ,POINT (-0.08651 51.512524),The Centre Bookshop,4.0,1,1,shopping
9l-Gd247oDY0PPix7fchsA,POINT (-0.0107859997078776 51.461986541748),Shaba,2.0,1,1,shopping
y9vqhM8RxDzUXAlSfqdrYg,POINT (-0.0696929 51.5160627),Perfume Warehouse,5.0,1,1,shopping
iu-86xYnx30_0Bl4Id1DTA,POINT (-0.1979994 51.5516281),Supersave,3.0,1,1,shopping
oIpDp-lNxDUIjvbPXjwmkQ,POINT (-0.09278690000000001 51.5137558),Argos,3.0,1,1,shopping
PPt-t-QbtchZNO-a0q8kLw,POINT (-0.1976492 51.5108839),Unofficial Banksy,3.0,1,1,shopping
vn7_ao_-aDCnRJWxsG8qSQ,POINT (-0.147371 51.541999),Curiosity,3.0,1,1,shopping
6qnIvLOiiF7NX-SFEZwq6A,POINT (-0.1280595 51.5485417),Austin Flowers,4.0,1,1,shopping
4Ncs3ELAiH7KV0B7dEzVXw,POINT (-0.0809216 51.5167113),Clinton Cards,2.0,1,1,shopping
KqPqF6EAu4SX7qsIjxI6dQ,POINT (-0.2001559 51.414878),Day Lewis,4.0,1,1,shopping
yjDBs5UQOx9RVJiKxs2x0g,POINT (-0.193452000617981 51.3606719970703),Morrisons - Sutton,3.0,1,1,shopping
5seoonez5avg6FMBA0gsJw,POINT (-0.12395 51.524855),Superdrug Stores,2.0,1,1,shopping
BHqsB-R6DYo3mju9aAsbHg,POINT (-0.0302269 51.6501943),The Range Home & Leisure,1.0,1,1,shopping
fL5dQ0FeIh1QKgGrO7bfFA,POINT (-0.17654 51.6163673),Specsavers,4.0,1,1,shopping
J78pGN920y_ErzYmbCUs1A,POINT (-0.221747 51.5077),O2 Shop London - Westfield,5.0,1,1,shopping
PDh8x58Uq-0yNgRiflbYuQ,POINT (-0.1308564 51.4760781),South Bank Cycles,5.0,1,1,shopping
2WZX9qMmc2CTC7BHIsIxdQ,POINT (-0.116744 51.513976),Alpha Books,4.0,1,1,shopping
hiMI5XtK6MyJR6xipK0E3A,POINT (-0.07319199999999999 51.52036),Abstract Source,5.0,1,1,shopping
ulAGNeRr0UbCO9Uhi3AMaA,POINT (-0.1714248 51.4754986),Roolyn,1.0,1,1,shopping
HHI9w5Zbxj217jRiKbwWzg,POINT (-0.1018013 51.3733921),Specsavers,1.0,1,1,shopping
OMXcL-0mrIRWCtnS5hNHnA,POINT (-0.07463690000000001 51.5295211),Ray's Glass & Frames,5.0,1,1,shopping
c0-mwN7kms8Td4_CGf_iXQ,POINT (-0.0549104 51.5487518),Factory Outlet,3.0,1,1,shopping
-LKLpx2Ege_Xw6AH4V8ikA,POINT (-0.1291958 51.4309562),All Aboard,3.0,1,1,shopping
pv4GS7zV5VKtLfydtGoVFA,POINT (-0.120894536375999 51.5205865218357),Boswell News,5.0,1,1,shopping
BHbRBYDnYwPI2MPfLQFAWA,POINT (-0.211945 51.506393),Mandeep Newsagents,4.0,1,1,shopping
Im-RrIzBxT0EVHUhHnS2XQ,POINT (-0.0042548 51.5397193),Tottenham Court Road Computer Fair,5.0,1,1,shopping
wDlUgull_LW0tLz9QLWk1g,POINT (0.0108091 51.3771239),Give 2 Give Charity Shop,4.0,1,1,shopping
ArSZZKIVchkCIa4n1ipSaw,POINT (-0.146463 51.512876),Offord News,4.0,1,1,shopping
MBvaLI81JV8hFfC1-c5qyQ,POINT (-0.133509 51.515998),Cromwells Madhouse,3.0,1,1,shopping
5GK4qRtbZn7qceIgFDLHcA,POINT (0.007387 51.467026),Oxfam,4.0,1,1,shopping
RDUwRcc8Rdejyj356jd35Q,POINT (-0.2289688 51.5826739),Save The Children,4.0,1,1,shopping
J2XOnFJ3TEijnq4TuBqD1g,POINT (-0.00985599961131811 51.4817085266113),Boots,2.0,1,1,shopping
fwZdp9G90RO7N30UijlfxQ,POINT (-0.1857653 51.480021),Macom Medical Post Surgery Compression Garments,5.0,1,1,shopping
5rXUEcOAORmQtFLY_J5Wsg,POINT (-0.0390237 51.5312506),Magus & the Fool - Art Café,5.0,1,1,shopping
Q-rAM5NTzHJYuSuWtisVzQ,POINT (-0.188752993941307 51.5145874023438),HMV,3.0,1,1,shopping
tdG7sV8m3RX5XmQ_vWDeGQ,POINT (-0.0213616 51.590681),The Salvation Army Thrift Shop,5.0,1,1,shopping
oBIhLjE-xTyFUwtUgY4TSw,POINT (-0.1180595 51.5571429),New Look,2.0,1,1,shopping
zhOBp0uNXB9D3-cfwpP0Lg,POINT (-0.192803874669368 51.4545669116155),Decathlon Wandsworth,4.0,1,1,shopping
1XmpFYg47A4PzgSxg5R6cg,POINT (-0.1946097 51.5392037),Norwest Trading,5.0,1,1,shopping
DkUb1E5xm1kKO0c2aBsWhw,POINT (-0.134208 51.565899),Second Chance Charity Shop,3.0,1,1,shopping
k5NI6UY18RD6aEX-GMQ1Uw,POINT (-0.2689502 51.4930214),Planet Solutions,5.0,1,1,shopping
QjLOo3P5uQIKRc44HPoDlQ,POINT (-0.0699801 51.4727197),Traid,5.0,1,1,shopping
IvKGGa5tfh7swOv7uRfQxA,POINT (-0.0148356 51.4563217),Select,3.0,1,1,shopping
PjJwqQU17PsbpGkFOSR4Ng,POINT (-0.0741821632867691 51.5571346132424),RGA Appliances,1.0,1,1,shopping
b-GsKmFNyPteaVd7cwMGRA,POINT (-0.130797 51.4289741),Manna Christian Centre,3.0,1,1,shopping
vys1I0xg3NWZL7pO8-X37w,POINT (-0.074741 51.51958),Spitalfields Art Market,3.0,1,1,shopping
GiF0KnTmiG24qqQaY23pnQ,POINT (-0.2075016 51.5234445739378),Superbikes,5.0,1,1,shopping
TPYdd0ejC5AvoNtUHJruFA,POINT (-0.150348 51.359173),J G's Newsagents,5.0,1,1,shopping
p1lLZtMDvENR1OE9qlPggw,POINT (-0.0470687 51.5432144),This & That,4.0,1,1,shopping
-m1Ci_mQ37BSK_6Eof2nLw,POINT (-0.137662913803746 51.5146462266357),Summer Show,4.0,1,1,shopping
g9OyJTfTLmV84qTJCnDGRw,POINT (-0.1112702 51.6185897),Aldermans Pharmacy,3.0,1,1,shopping
iOeN_el6m3xmNvTsN-TukA,POINT (-0.0499848873840602 51.3968185908826),Tesco Stores,2.0,1,1,shopping
__Yi0LE9J_2i2n1wKkPErA,POINT (-0.0570194 51.5263724),Chrome & Black,5.0,1,1,shopping
U2m6pzoGuiSVzt91OxuH9A,POINT (-0.0363046 51.5246557),Grp Wholesale Co,3.0,1,1,shopping
MNT-ffC18hAwAYebh82BIA,POINT (-0.079023 51.489741),Lings Chemist Barn Twist,5.0,1,1,shopping
GuvwpPhMB2hUCw24gW_c7w,POINT (-0.19128 51.3596191),Flower Scents,1.0,1,1,shopping
UlErjAJc8t75CHaM8WbTkg,POINT (-0.0407961 51.4481442),AC Electronics,5.0,1,1,shopping
QqJQgEv5qX2gxdrWVxmvlw,POINT (-0.2703042 51.3308656),The Stitch Mouse,4.0,1,1,shopping
0NhJQBqg2tcjswHw4Q-BUg,POINT (-0.207767 51.560706),Eddie's,5.0,1,1,shopping
ibVWjq_Quge7MfwQ_SjLqw,POINT (-0.074827 51.556828),Daycocks Leisure Products,3.0,1,1,shopping
t3s2rvwMvx0eqD-pXDoAHQ,POINT (-0.010539 51.527204),Ideal Furniture,5.0,1,1,shopping
wAvpZWqlu2sPvdZjDlIVxg,POINT (-0.203613117337227 51.4772150730468),Fara Kids,5.0,1,1,shopping
kvADxoHEzsjWhgyQA45ZiA,POINT (-0.1339619 51.4968682),Oxfam Bookshop,5.0,1,1,shopping
diqkSMd4RHx1zdYjFGFHRA,POINT (-0.139225 51.5228334),Ymca Shop,4.0,1,1,shopping
osNhdk9_DGGete-Lq6l8lg,POINT (-0.07418329999999999 51.5579952),Victors Newsagents,4.0,1,1,shopping
3hX_o_aH_nDlNlr-sWt8nw,POINT (0.0126039 51.4557216),Sue Ryder Shop,4.0,1,1,shopping
3frc5qrhAJgQ4-h0TgdnhA,POINT (-0.1047076 51.5914421),Savers Health & Beauty,4.0,1,1,shopping
0bqNBoa9fVEG2RccbbzVuA,POINT (-0.1799085 51.5857469),J & B News,4.0,1,1,shopping
TrjwqybloplkSIA3VyToSA,POINT (0.0016232 51.5411957),Atlantic Clothing,4.0,1,1,shopping
Wx9kzsl3oDtS2rK2Qa7XSA,POINT (-0.1258867 51.5330073),Nike Central King's Cross,5.0,1,1,shopping
5_N6zG0aGeAAnW8bFEPSFg,POINT (-0.000459 51.537474),Click Souvenirs,1.0,1,1,shopping
XOzmtTO1CEOokMIMrv6qAQ,POINT (-0.112952 51.46243),Beauty Choice Cosmetics,4.0,1,1,shopping
fgGVwgaYX6zHZsH2ExkO5g,POINT (-0.0679268 51.4688649),Juliet's Afro Cosmetic Superstore,5.0,1,1,shopping
RksfVn5_8EFp0C3hBl5Slw,POINT (-0.1927149 51.6022286),North London Hospice Shop,5.0,1,1,shopping
rK4GbWZhYRhHkiCRxEDLZQ,POINT (-0.1355586 51.5138715),Designfurn,1.0,1,1,shopping
GBSQSj8sehJZ2H7LXjefRw,POINT (-0.0747010136102655 51.565938821483),The Others,4.0,1,1,shopping
QqvajE-CKaG02lA3bx01cw,POINT (-0.117166 51.518075),Cards Galore,4.0,1,1,shopping
gFg7K9DJkA8-h6UcexCLUA,POINT (-0.1329758 51.4637703),Age Concern,3.0,1,1,shopping
1Xj16jeOTOzhVPCHPEZLtQ,POINT (-0.162101 51.542581),Primrose News,5.0,1,1,shopping
qLkeJXaiyoJCZKZLV0-uQg,POINT (-0.1311015 51.4272812),First Connect Computers,1.0,1,1,shopping
dNjkydfZoViN0mLOgb2oYA,POINT (-0.1358561 51.4901009),Cave,5.0,1,1,shopping
oimNo-OaU2F6fKWH2BynaQ,POINT (-0.0537009 51.5538995),Playtronix,5.0,1,1,shopping
cQbh_55afKwbCScP8o8QLQ,POINT (-0.0333935 51.4386664),St. George's Charity Shop,2.0,1,1,shopping
PVy4crMusLhNsT2PMVu4Lw,POINT (-0.1189068 51.5582921),Specsavers,1.0,1,1,shopping
TDOA_JxGHExprqImKlguTA,POINT (-0.1345413 51.5650436),Co-operative Pharmacy,3.0,1,1,shopping
ZIrVVHnRw6gQqxBDj0MqpA,POINT (-0.056691 51.513563),Glickmans Hardware Merchants,4.0,1,1,shopping
sj6AfdZ_xwIFnEbP7bT-Yw,POINT (-0.07612629999999999 51.5455816),Barclays For Bikes,4.0,1,1,shopping
cK0gcARC-0tb3OZgIyhamw,POINT (-0.0548989 51.5470405),C & C Decor,4.0,1,1,shopping
kOZQgjm4SHqci1cmzmk2Pw,POINT (-0.192053 51.404562),Boots,4.0,1,1,shopping
kL27AWuHjehoU6vAik3P7g,POINT (0.0087458 51.4668579),Cancer Research UK,4.0,1,1,shopping
tMLQHUrv4pb-8W2_cy7AOA,POINT (-0.1215781 51.5594086),Treasure Land,4.0,1,1,shopping
idSf2oMsP3kCCbqpCKZ3Vw,POINT (-0.2437257 51.5039273),Octavia,5.0,1,1,shopping
fUSHDPLaQOS53ZBy5aEFHQ,POINT (-0.0958915 51.4881467),Snappy Snaps,4.0,1,1,shopping
pJaA6Vm_HWVBU7ltYQEkAA,POINT (-0.011751 51.582745),Petals In Bloom,5.0,1,1,shopping
BD5rwBKjtPBy0K2iBckiHQ,POINT (-0.226795 51.4928952),Clinton Cards,3.0,1,1,shopping
R-r2xJ2ovjQEIAiIeqNuqA,POINT (-0.0131689 51.4618583),Poundland,2.0,1,1,shopping
YZrJSNqEI-m9mWwlm3ES7g,POINT (-0.188697752450594 51.433206454324),The Upholstery House,5.0,1,1,shopping
WRpWODPTrMQ9oWZpdTnZXQ,POINT (-0.206371 51.518438),Pritins News,4.0,1,1,shopping
gNX5qyapppzC9mcRj73wtQ,POINT (0.012115 51.4565741),Geranium Shop For The Blind,4.0,1,1,shopping
hXYukhVGMWShVrYqZ6pVSA,POINT (-0.183124 51.529249),The MultiMedia Shop,5.0,1,1,shopping
b5nEEI1MwgqOnkTdil6Yjw,POINT (-0.0472851 51.5431111),The Scout Shop,3.0,1,1,shopping
I-tgzBzX98Qn1QqglvbH8A,POINT (-0.0281123 51.407044),Superdrug Stores,3.0,1,1,shopping
VuoFDflmZya7IEBcRtR1Vg,POINT (-0.216521318419733 51.4232730425922),Wimbledon Museum,4.0,1,1,shopping
t1-291iG--zzbEkoI496UA,POINT (-0.121234 51.559307),R & N Hardware,3.0,1,1,shopping
N8l5PbRXK3nq1Dgf_SpqVw,POINT (-0.2046659 51.4760842),Studio Flowers,4.0,1,1,shopping
vhwxDzeZoV7AMiBB2f6X3w,POINT (-0.0572649 51.5359301),HSS Hire,5.0,1,1,shopping
PfaS0nsbx_xrmLKoyuqshw,POINT (-0.177381 51.555742),T Mobile,5.0,1,1,shopping
SBTpLzdWq8ynFBRFGW5cYQ,POINT (-0.127548871770955 51.524230246628),Portland Food And Wine,3.0,1,1,shopping
5ckYjuCxvMS70LxvJ-gKTQ,POINT (-0.0209163 51.500679),Vectone,1.0,1,1,shopping
RMH3yezhMIV0W2yG4MR_WA,POINT (-0.222748 51.4977803),British Red Cross Shop,4.0,1,1,shopping
ngRhyI96L8hpe9WGWiwtNg,POINT (-0.0492389 51.5211357),Milltec Computers,1.0,1,1,shopping
jo5cd8vPBl4k1PoYH0lYRQ,POINT (-0.0957784 51.285012),Storm Hair Design,5.0,1,1,shopping
eMruy6L3jQNF5T0wDFppSw,POINT (-0.1516597 51.5142746),Miss Selfridge,3.0,1,1,shopping
oiUftByalAj1bLbpeQYjiw,POINT (-0.1432608 51.4984816),Cool Britannia,3.0,1,1,shopping
IYSKMlGpn--rfzyg9MpEyQ,POINT (-0.14573 51.541502),Camden Market,4.0,457,2,shopping
SrXfSHFowXlf-n9-QLvB9A,POINT (-0.20521 51.518691),Portobello Road Market,4.0,285,2,shopping
wUGSMxpDKB26SZT7NkgSOA,POINT (-0.2193067 51.5079609),Westfield - London,4.0,262,2,shopping
UVHYRnLprB0Vx9yHE7Nzgg,POINT (-0.14004356651039 51.5157276791754),TopShop,4.0,236,2,shopping
SApdMneCNUC0SKMZblXiRg,POINT (-0.139997899532298 51.5128222905149),Hamleys,4.0,233,2,shopping
H1EGarrQtwkMrZ4L0rLnDg,POINT (-0.122721095010714 51.5119620312858),Covent Garden,4.0,223,2,shopping
Are85mULfn44Tcm9hQuH0A,POINT (-0.0087606 51.4813109),Greenwich Market,4.5,137,2,shopping
NFKFG1u5VtOQ2f2LuKLxpw,POINT (-0.144495964050293 51.5150189480808),John Lewis,4.0,131,2,shopping
f1ZWclsVp7-9SdFZjOCFdg,POINT (-0.129854529787508 51.5142404105761),Foyles,4.5,126,2,shopping
jI56NBA49-VAs0lmygQ4kg,POINT (-0.1273 51.515233),Forbidden Planet,4.5,116,2,shopping
DACBSdWs0rlv2hFeVjHtTw,POINT (-0.0755687836059451 51.5196205838755),Old Spitalfields Market,4.0,107,2,shopping
6-SiYv2AwKatWmF_ohi20Q,POINT (-0.07251928709157431 51.5206479128337),Brick Lane and Market,4.5,105,2,shopping
5ifxDUIGcNGWuMJnQMdKBw,POINT (-0.13467340084491 51.5160399341648),Oxford Street,4.0,101,2,shopping
fDDHQiSZRQvO53M8z1ct9Q,POINT (-0.007239 51.543151),Westfield - Stratford City,3.5,94,2,shopping
nf4yqqDSvFyU6_OEEgHZ6g,POINT (-0.154080302325269 51.514021118167),Marks & Spencer,4.0,85,2,shopping
kXChf35Vuz76UvygcV4t9w,POINT (-0.147488 51.542229),Stables Market,4.0,84,2,shopping
mjz1mVLzS6OPU27-cResbA,POINT (-0.0762176513671875 51.5196656638218),Spitalfields Market,3.5,83,2,shopping
VKqIi9QlZNwhwIf7FxZW1g,POINT (-0.1520429 51.5204078),Daunt Books,4.5,78,2,shopping
QWPofBYWbpZcG9AlHzBzCg,POINT (-0.121572 51.512018),London Transport Museum,4.5,76,2,shopping
zFpc93vzjHeO-UMgcx4VCg,POINT (-0.072284723292658 51.52105131982),Rough Trade,4.0,70,2,shopping
anplQeBztE80xOF6DXrJnw,POINT (-0.1334675 51.5200043),Paperchase Tottenham Court Road,4.5,66,2,shopping
AJ7i8Xqyx70wpcTTcK4GFA,POINT (-0.117102253177384 51.5110614108427),Somerset House Terrace,4.5,65,2,shopping
ftgp6xX2owtYMWyec71Kag,POINT (-0.1261529 51.5120283),Stanfords Map & Travel Bookshop,5.0,61,2,shopping
Aio2pNR4PVRFiZuIlgaWbw,POINT (-0.073118 51.524355),Rich Mix,4.0,59,2,shopping
yRqqt6K7m5ZXMR6Nhh-TzQ,POINT (-0.1238379 51.5321555),The Harry Potter Shop at Platform 9 3/4,4.0,58,2,shopping
o5yke0qcea9MabVkq7T-fA,POINT (-0.0768613815307617 51.5235575910338),Boxpark Shoreditch,3.5,54,2,shopping
Lu9ywvIMEqqKom29OUba3Q,POINT (-0.066522 51.523725),Beyond Retro,4.0,54,2,shopping
AZDWH9VYor9iQC9sKbEcdA,POINT (-0.046844 51.608244),IKEA- Tottenham,4.0,52,2,shopping
d1MmrXj621fiTkB3m2EDgg,POINT (-0.1387645 51.5130595),Carnaby Street,4.5,51,2,shopping
c1qMNUQ4LcNYRlosVKrr-A,POINT (-0.223585 51.576377),Brent Cross Shopping Centre,3.5,49,2,shopping
ByXUyZGi9AsFfAS7ctEj2w,POINT (-0.125253 51.379993),IKEA -Croydon,4.0,48,2,shopping
A1SVA088hTVXBJz7DeYq7g,POINT (-0.1357831 51.5144054),Sister Ray,4.0,46,2,shopping
UvrsEch8dL0pe96eqRhzGA,POINT (-0.188320679491294 51.5143184749327),Whiteleys Shopping Centre,3.5,44,2,shopping
cuEJ1ZRSSkK9yYoEdkkFFQ,POINT (-0.147642408236699 51.5147982250657),Debenhams,3.5,44,2,shopping
